Silhouette_2D,Silhouette_3D,WCSS_2D,WCSS_3D,Davies_Bouldin_2D,Davies_Bouldin_3D,Partition_Coefficient_2D,Partition_Coefficient_3D,Xie_Beni_2D,Xie_Beni_3D,Iterations,Time
0.5546571631111091,0.3557039312327753,43.464356983713856,91.56756436110723,0.5722356162263352,1.064117473314573,0.6711215465494936,0.4887200941005986,0.13747811021716222,0.3494888458508505,100,0.04712390899658203
0.5546571631111091,0.40525801026332714,43.46435698391976,90.1532786666068,0.5722356162263352,0.8948534402681856,0.6711216397129836,0.5173322179756004,0.13747789832405674,0.29369264972887327,37,0.03342890739440918
0.5546571631111091,0.35619645066466904,43.46435697623019,91.56755987212657,0.5722356162263352,1.067034257595619,0.671121952790017,0.48868125568099813,0.13747825657069154,0.34915879408753203,75,0.035646915435791016
0.5546571631111091,0.40525801026332714,43.46435697679826,90.15327867117884,0.5722356162263352,0.8948534402681855,0.671121924387956,0.5173320741106137,0.13747823152957614,0.29369282335219554,54,0.03409242630004883
0.5546571631111091,0.3557039312327753,43.46435698101724,91.56756596534059,0.5722356162263352,1.064117473314573,0.6711216503548327,0.4887251869342041,0.13747820295921956,0.3495324310283933,100,0.03726077079772949
0.5546571631111091,0.40525801026332714,43.46435697588371,90.15327867930218,0.5722356162263352,0.8948534402681856,0.671121981263272,0.5173317859246066,0.1374782569935413,0.2936930657836447,47,0.03606390953063965
0.5546571631111091,0.40525801026332714,43.46435697697788,90.15327866699397,0.5722356162263352,0.8948534402681855,0.6711219135984514,0.5173366004290133,0.1374782267144106,0.29368899566832024,34,0.029270648956298828
0.5546571631111091,0.40525801026332714,43.464356979153436,90.15327866758531,0.5722356162263352,0.8948534402681855,0.6711217910487016,0.5173321420844814,0.13747817237627297,0.29369264307230725,40,0.02993464469909668
0.5546571631111091,0.40525801026332714,43.46435697560249,90.15327866545589,0.5722356162263352,0.8948534402681855,0.6711219966999526,0.517336494847971,0.13747826910639185,0.29368906999180383,34,0.029705286026000977
0.5546571631111091,0.3557039312327753,43.46435697813376,91.56756440185774,0.5722356162263352,1.0641174733145728,0.6711218447810979,0.4887202336837275,0.13747819977991968,0.3494900394391522,100,0.0390627384185791
0.5546571631111091,0.40525801026332714,43.464356978761046,90.15327867073044,0.5722356162263352,0.8948534402681855,0.6711218121326324,0.5173321151949554,0.13747818171986892,0.293692744331304,46,0.03188776969909668
0.5546571631111091,0.3557039312327753,43.46435697717541,91.56756666311114,0.5722356162263352,1.0641174733145728,0.6711218360422374,0.48872719099840983,0.1374783391933005,0.3495496023096798,100,0.04509449005126953
0.5546571631111091,0.3557039312327753,43.46435698344426,91.56756321940118,0.5722356162263352,1.0641174733145728,0.6711215822799415,0.48871589473366195,0.13747808010295529,0.3494529619841941,100,0.04313182830810547
0.5546571631111091,0.40525801026332714,43.46435697567935,90.15327865984663,0.5722356162263352,0.8948534402681856,0.6711219213732695,0.5173327371045541,0.13747840414114396,0.29369218165793726,43,0.030086517333984375
0.5546571631111091,0.3557039312327753,43.464356977272416,91.56756318812006,0.5722356162263352,1.064117473314573,0.6711218961003037,0.4887157705744974,0.1374782190055529,0.34945190175293095,100,0.03665900230407715
0.5546571631111091,0.40525801026332714,43.46435697513345,90.15327866535394,0.5722356162263352,0.8948534402681855,0.6711220261002984,0.5173323046543447,0.13747828577855467,0.2936926292810428,49,0.02992844581604004
0.5546571631111091,0.3557039312327753,43.46435698194813,91.56756713974121,0.5722356162263352,1.0641174733145728,0.6711215641607992,0.48872850130986406,0.13747826877134625,0.34956083543018573,100,0.036486148834228516
0.5546571631111091,0.40525801026332714,43.46435697797681,90.15327867017722,0.5722356162263352,0.8948534402681856,0.6711218554973638,0.5173367332080756,0.13747820101783045,0.29368888492137524,38,0.029340505599975586
0.5546571631111091,0.40525801026332714,43.46435697931801,90.1532786659306,0.5722356162263352,0.8948534402681855,0.6711217083449641,0.5173322806801945,0.137478301005181,0.29369264948107854,56,0.03228139877319336
