Silhouette_2D,Silhouette_3D,WCSS_2D,WCSS_3D,Davies_Bouldin_2D,Davies_Bouldin_3D,Partition_Coefficient_2D,Partition_Coefficient_3D,Xie_Beni_2D,Xie_Beni_3D,Iterations,Time
0.422603663386147,0.3586447328178306,52.399051393292126,101.95046405112073,0.7845988991950743,1.0157346287430875,0.6354627538967136,0.5348199414055863,0.27585174896514086,0.39658762790373925,72,0.16161131858825684
0.3173335979380781,0.3586447328178306,70.96518305224541,101.95303815868635,1.1397386815906028,1.0157346287430875,0.6414634699398232,0.5348173614337928,0.6397530537496373,0.39662941706584726,70,0.12048172950744629
0.3173335979380781,0.3586447328178306,70.96524017690564,101.95044956032771,1.1397386815906032,1.0157346287430875,0.6414670890834862,0.5348201352712177,0.6397426687232626,0.3965882507420367,48,0.09588241577148438
0.3173335979380781,0.3586447328178306,70.96523367268907,101.9531015358368,1.139738681590603,1.0157346287430875,0.6414671565774955,0.534817315878714,0.6397426863370453,0.3966304587585151,74,0.13303446769714355
0.3173335979380781,0.3586447328178306,70.9652346704393,101.95307518440865,1.139738681590603,1.0157346287430875,0.6414669305247045,0.5348173249353293,0.639743208109305,0.39663001796790825,78,0.12643647193908691
0.422603663386147,0.3586447328178306,52.40045081318909,101.95048762852616,0.7845988991950744,1.0157346287430875,0.635470390417588,0.5348199438409622,0.27594451342361814,0.39658803261062353,72,0.12892460823059082
0.44022745651015144,0.3586447328178306,50.60483001628243,101.9503983888927,0.7654756327940189,1.0157346287430875,0.6306182139904651,0.5348200309987186,0.2184928202492951,0.3965865789533572,71,0.15122056007385254
0.4854196128318487,0.3421527140411561,48.954027375763644,106.86851199511146,0.6788259635208199,1.0713789743504794,0.6274616857516674,0.538500255846869,0.18388137563354714,0.3592539761668685,100,0.15476012229919434
0.422603663386147,0.3586447328178306,52.40207153081498,101.95039394084391,0.7845988991950744,1.0157346287430875,0.6354792533488144,0.5348200380960928,0.27605231194540186,0.39658650927168043,76,0.14748454093933105
0.3173335979380781,0.3586447328178306,70.96523721769012,101.95278265144488,1.139738681590603,1.0157346287430875,0.6414669488298954,0.5348163430076958,0.639743091318113,0.3966246085456605,46,0.09940767288208008
0.47949050097689905,0.3586447328178306,48.81243132985858,101.95312949376579,0.6425778704293315,1.0157346287430875,0.6246053964510504,0.534817282846926,0.1696817798588831,0.3966309075268704,79,0.15245628356933594
0.422603663386147,0.3421527140411561,52.39899444921344,106.8709859843201,0.7845988991950744,1.0713789743504796,0.6354624434749675,0.5384858432309587,0.27584798041019315,0.3593137426116181,100,0.15520691871643066
0.422603663386147,0.3586447328178306,52.418152182591555,101.95309872672765,0.7845988991950744,1.0157346287430875,0.6355683100418564,0.5348172346943132,0.2771439160200326,0.39663034759422094,77,0.15466690063476562
0.3173335979380781,0.3421527140411561,70.96523928262644,106.87209009411984,1.139738681590603,1.0713789743504794,0.6414672097127518,0.5384795094594473,0.6397423999515728,0.35933979334629734,100,0.16056156158447266
0.4835531756894473,0.3421527140411561,48.74437621487593,106.89781472814141,0.633432741847179,1.0713789743504794,0.6254432799530624,0.538329598569992,0.17328824821362476,0.3599507882073025,100,0.15784454345703125
0.3173335979380781,0.3586447328178306,70.96539056093334,101.95048675555826,1.139738681590603,1.0157346287430875,0.6414666619241145,0.5348199505010798,0.6397394732621982,0.3965880239602467,81,0.14698123931884766
0.3173335979380781,0.3586447328178306,70.9652007320422,101.95310437760716,1.1397386815906032,1.0157346287430875,0.6414634815568854,0.5348173115405124,0.6397525323071728,0.3966305038118669,66,0.12220001220703125
0.3173335979380781,0.3586447328178306,70.96509062368472,101.95298610515044,1.1397386815906028,1.0157346287430873,0.6414641373290028,0.5348174275923094,0.63975401669027,0.39662858563156855,99,0.1633903980255127
0.422603663386147,0.3586447328178306,52.398574056743726,101.95300513804678,0.7845988991950743,1.0157346287430875,0.635460152537602,0.5348174043594682,0.2758201736760441,0.3966288905903461,84,0.15721797943115234
0.422603663386147,0.3421527140411561,52.4004070273573,106.85632536538941,0.7845988991950743,1.0713789743504794,0.6354701501887173,0.538547896431335,0.27594160602296675,0.3590966559361651,100,0.16577649116516113
0.3173335979380781,0.3586447328178306,70.9653603405557,101.9530083068732,1.1397386815906032,1.0157346287430873,0.6414646126792617,0.5348173494204276,0.6397452927102765,0.3966289012959919,73,0.12710070610046387
0.3173335979380781,0.3586447328178306,70.9653335093413,101.95042886338047,1.139738681590603,1.0157346287430875,0.6414639366809931,0.534819968505287,0.6397476835957958,0.39658704945416723,64,0.10988187789916992
0.422603663386147,0.3586447328178306,52.34192389209957,101.95301026714262,0.7845988991950743,1.0157346287430875,0.6351630261467338,0.5348173896247883,0.2722881573591531,0.3966289658425297,73,0.157379150390625
0.422603663386147,0.3586447328178306,52.40046819977388,101.95298498782182,0.7845988991950744,1.0157346287430875,0.6354693426257387,0.5348173902198442,0.2759464269927778,0.39662853761213324,65,0.11428165435791016
0.422603663386147,0.3586447328178306,52.39674144754841,101.95198327105459,0.7845988991950743,1.0157346287430873,0.6354501814242792,0.5348166224339039,0.27569925962402686,0.3966109994189108,50,0.15134096145629883
0.4854196128318487,0.3586447328178306,48.93036077771964,101.95301219685275,0.67882596352082,1.0157346287430875,0.6273577938485476,0.5348172257411561,0.18321709216438217,0.3966288608707608,60,0.15081787109375
0.47504827745654393,0.3586447328178306,49.039713210767516,101.95311732436211,0.6534988524623089,1.0157346287430875,0.6237519452948977,0.5348172613763169,0.1763192171121947,0.3966306830226099,69,0.1611027717590332
0.4261913178366602,0.3586447328178306,51.67762160088553,101.95312472953725,0.7810593221570691,1.0157346287430875,0.6327178704751492,0.5348172854068298,0.24528556344647312,0.3966308285532353,80,0.14844918251037598
0.3173335979380781,0.3586447328178306,70.9651760069072,101.95299273921631,1.139738681590603,1.0157346287430875,0.6414635521405523,0.5348180030228018,0.6397530516176237,0.39662881000471256,47,0.0980684757232666
0.3173335979380781,0.3586447328178306,70.9651870627742,101.95044174379107,1.1397386815906032,1.0157346287430875,0.6414634397887186,0.5348199980269791,0.6397530144222485,0.3965872940986659,69,0.1342945098876953
