Silhouette_2D,Silhouette_3D,WCSS_2D,WCSS_3D,Davies_Bouldin_2D,Davies_Bouldin_3D,Partition_Coefficient_2D,Partition_Coefficient_3D,Xie_Beni_2D,Xie_Beni_3D,Iterations,Time
0.5546571631111091,0.41664341513732767,61.40782994371108,149.05913321910185,0.5722356162263352,0.874551051002418,0.9158384371661823,0.8043702073015285,0.19117777156060464,0.45956377943753673,47,0.4461791515350342
0.5546571631111091,0.41664341513732767,61.40782993615193,149.05913320583937,0.5722356162263352,0.874551051002418,0.9158388744199888,0.8043706684386082,0.19117724553562163,0.4595636476983412,57,0.5475401878356934
0.5546571631111091,0.40784715984435443,61.40782993718378,146.52131006821307,0.5722356162263352,0.8779012940908381,0.9158387626287419,0.8105912450886571,0.19117733744635432,0.45503460529163925,26,0.24603867530822754
0.5546571631111091,0.40784715984435443,61.40782993783151,146.5213100520513,0.5722356162263352,0.8779012940908381,0.9158387340552773,0.81059122315546,0.19117744041312051,0.4550345222464169,27,0.2590975761413574
0.5546571631111091,0.40784715984435443,61.407829936196194,146.52131006530436,0.5722356162263352,0.8779012940908381,0.9158388712120545,0.8105908987308598,0.19117725922623152,0.45503415148245924,29,0.2740499973297119
0.4652514493747441,0.40784715984435443,87.01799606071529,146.52131005781507,0.7641694079236285,0.8779012940908381,0.8585600137191066,0.8105911566383233,0.35523438515770367,0.45503451722554294,29,0.29397010803222656
0.5546571631111091,0.41664341513732767,61.40782993835785,149.0591332161357,0.5722356162263352,0.874551051002418,0.9158387305348206,0.8043703045275896,0.1911775317944518,0.45956375122984855,46,0.4409968852996826
0.5546571631111091,0.41664341513732767,61.40782994129591,149.0591332056105,0.5722356162263352,0.874551051002418,0.9158385193664111,0.804370677162693,0.1911776247482536,0.45956364469792216,36,0.3429434299468994
0.5546571631111091,0.41664341513732767,61.40782993883962,149.05913319982383,0.5722356162263352,0.874551051002418,0.9158386460500373,0.8043709345706535,0.1911774685199284,0.45956356822001515,48,0.4527115821838379
0.5546571631111091,0.41664341513732767,61.40782993629313,149.0591332117176,0.5722356162263352,0.874551051002418,0.9158388640452378,0.8043698677588607,0.19117728508040172,0.45956410310923385,41,0.39078497886657715
0.5546571631111091,0.40784715984435443,61.407829936652675,146.52131005504762,0.5722356162263352,0.8779012940908381,0.9158388183596731,0.8105911888005286,0.19117730697365626,0.45503452442857056,28,0.2671024799346924
0.5546571631111091,0.41664341513732767,61.4078299415749,149.05913320676476,0.5722356162263352,0.874551051002418,0.9158384109031681,0.8043705221626741,0.19117738960358596,0.45956370502136196,25,0.24054169654846191
0.5546571631111091,0.41664341513732767,61.407829936345806,149.05913321935827,0.5722356162263352,0.874551051002418,0.9158388470145734,0.8043701985452637,0.19117725405774202,0.4595637820627852,46,0.4391748905181885
0.5546571631111091,0.41664341513732767,61.407829938406415,149.05913320439598,0.5722356162263352,0.874551051002418,0.9158386322632931,0.8043704776456307,0.19117731780059458,0.4595637875510927,24,0.22855305671691895
0.5546571631111091,0.41664341513732767,61.40782993805114,149.05913319742587,0.5722356162263352,0.874551051002418,0.9158387229042271,0.8043710889790029,0.19117746664000226,0.45956375758049417,35,0.33790159225463867
